X Y Salida
5.2 0.2 0.914282858834
5.4 0.2 0.914646058419
5.6 0.2 0.914968040324
5.8 0.2 0.915253402236
6.0 0.2 0.915506246836
6.2 0.2 0.915730231044
6.4 0.2 0.915928611319
6.6 0.2 0.916104285084
6.8 0.2 0.916259828416
7.0 0.2 0.916397530228
7.2 0.2 0.916519423137
7.4 0.2 0.916627311279
7.6 0.2 0.916722795304
7.8 0.2 0.916807294791
8.0 0.2 0.916882068313
8.2 0.2 0.916948231378
8.4 0.2 0.917006772435
8.6 0.2 0.917058567153
8.8 0.2 0.917104391133
9.0 0.2 0.917144931225
9.2 0.2 0.917180795593
9.4 0.2 0.917212522653
9.6 0.2 0.91724058902
9.8 0.2 0.917265416554
10.0 0.2 0.917287378618
10.2 0.2 0.917306805628
10.4 0.2 0.917323989969
10.6 0.2 0.91733919036
10.8 0.2 0.917352635716
11.0 0.2 0.91736452857
11.2 0.2 0.917375048109
11.4 0.2 0.917384352859
11.6 0.2 0.917392583059
11.8 0.2 0.917399862772
12.0 0.2 0.917406301745
12.2 0.2 0.917411997059
12.4 0.2 0.917417034592
12.6 0.2 0.917421490306
12.8 0.2 0.917425431396
13.0 0.2 0.917428917295
13.2 0.2 0.917432000578
13.4 0.2 0.917434727745
13.6 0.2 0.917437139928
13.8 0.2 0.917439273509
14.0 0.2 0.917441160666
14.2 0.2 0.917442829863
14.4 0.2 0.917444306274
14.6 0.2 0.917445612169
14.8 0.2 0.917446767241
15.0 0.2 0.917447788911
15.2 0.2 0.917448692588
15.4 0.2 0.9174494919
15.6 0.2 0.917450198902
15.8 0.2 0.917450824255
16.0 0.2 0.91745137739
16.2 0.2 0.917451866648
16.4 0.2 0.917452299406
16.6 0.2 0.917452682189
16.8 0.2 0.91745302077
17.0 0.2 0.917453320254
17.2 0.2 0.917453585155
17.4 0.2 0.917453819468
17.6 0.2 0.917454026726
17.8 0.2 0.917454210051
18.0 0.2 0.91745437221
18.2 0.2 0.917454515645
18.4 0.2 0.917454642519
18.6 0.2 0.917454754744
18.8 0.2 0.917454854012
19.0 0.2 0.917454941819
19.2 0.2 0.917455019489
19.4 0.2 0.917455088192
19.6 0.2 0.917455148963
19.8 0.2 0.917455202718
20.0 0.2 0.917455250268
0 0.4 0.854944846059
0.2 0.4 0.860346935805
0.4 0.4 0.865450047401
0.6 0.4 0.870238940478
0.8 0.4 0.874705367915
1.0 0.4 0.878847415848
1.2 0.4 0.882668667913
1.4 0.4 0.886177277687
1.6 0.4 0.889385022451
1.8 0.4 0.892306395838
2.0 0.4 0.894957779925
2.2 0.4 0.897356721266
2.4 0.4 0.899521321746
2.6 0.4 0.901469744677
2.8 0.4 0.903219829286
3.0 0.4 0.904788802293
3.2 0.4 0.906193073108
3.4 0.4 0.90744809865
3.6 0.4 0.908568304404
3.8 0.4 0.909567049583
4.0 0.4 0.910456625866
4.2 0.4 0.911248280848
4.4 0.4 0.91195225894
4.6 0.4 0.912577853934
4.8 0.4 0.913133468696
5.0 0.4 0.913626678545
5.2 0.4 0.914064295724
5.4 0.4 0.914452433104
5.6 0.4 0.914796565802
5.8 0.4 0.915101589841
6.0 0.4 0.915371877305
6.2 0.4 0.915611327679
6.4 0.4 0.915823415273
6.6 0.4 0.916011232747
6.8 0.4 0.916177530828
7.0 0.4 0.916324754406
7.2 0.4 0.91645507521
7.4 0.4 0.9165704213
7.6 0.4 0.916672503598
7.8 0.4 0.916762839726
8.0 0.4 0.916842775354
8.2 0.4 0.916913503308
8.4 0.4 0.916976080638
8.6 0.4 0.917031443841
8.8 0.4 0.917080422436
9.0 0.4 0.917123751041
9.2 0.4 0.917162080127
9.4 0.4 0.917195985569
9.6 0.4 0.917225977138
9.8 0.4 0.917252506034
10.0 0.4 0.917275971582
10.2 0.4 0.91729672716
10.4 0.4 0.917315085465
10.6 0.4 0.917331323176
10.8 0.4 0.917345685088
11.0 0.4 0.917358387776
11.2 0.4 0.91736962284
11.4 0.4 0.917379559776
11.6 0.4 0.917388348524
11.8 0.4 0.917396121715
12.0 0.4 0.917402996674
12.2 0.4 0.917409077176
12.4 0.4 0.917414455013
12.6 0.4 0.917419211376
12.8 0.4 0.917423418079
13.0 0.4 0.917427138637
13.2 0.4 0.917430429231
13.4 0.4 0.917433339547
13.6 0.4 0.917435913534
13.8 0.4 0.917438190059
14.0 0.4 0.9174402035
14.2 0.4 0.917441984262
14.4 0.4 0.917443559235
14.6 0.4 0.917444952202
14.8 0.4 0.917446184198
15.0 0.4 0.917447273826
15.2 0.4 0.917448237539
15.4 0.4 0.91744908989
15.6 0.4 0.917449843748
15.8 0.4 0.917450510496
16.0 0.4 0.917451100201
16.2 0.4 0.917451621766
16.4 0.4 0.917452083065
16.6 0.4 0.917452491064
16.8 0.4 0.917452851921
17.0 0.4 0.917453171083
17.2 0.4 0.91745345337
17.4 0.4 0.917453703043
17.6 0.4 0.917453923869
17.8 0.4 0.917454119182
18.0 0.4 0.917454291931
18.2 0.4 0.917454444722
18.4 0.4 0.917454579861
18.6 0.4 0.917454699389
18.8 0.4 0.917454805108
19.0 0.4 0.917454898614
19.2 0.4 0.917454981319
19.4 0.4 0.91745505447
19.6 0.4 0.917455119171
19.8 0.4 0.917455176398
20.0 0.4 0.917455227015
0 0.6 0.851896941855
0.2 0.6 0.857437699618
0.4 0.6 0.862693097888
0.6 0.6 0.867643989501
0.8 0.6 0.872278359555
1.0 0.6 0.876590818279
1.2 0.6 0.880581874331
1.4 0.6 0.884257072057
1.6 0.6 0.887626070013
1.8 0.6 0.890701725513
2.0 0.6 0.893499234251
2.2 0.6 0.896035357911
2.4 0.6 0.898327758108
2.6 0.6 0.900394443046
2.8 0.6 0.902253324426
3.0 0.6 0.903921876168
3.2 0.6 0.905416883102
3.4 0.6 0.906754266279
3.6 0.6 0.907948971483
3.8 0.6 0.909014908367
4.0 0.6 0.909964928948
4.2 0.6 0.910810835793
4.4 0.6 0.91156341182
4.6 0.6 0.912232465135
4.8 0.6 0.912826883695
5.0 0.6 0.913354695747
5.2 0.6 0.913823132952
5.4 0.6 0.914238693923
5.6 0.6 0.914607206533
5.8 0.6 0.914933887852
6.0 0.6 0.915223400967
6.2 0.6 0.915479908231
6.4 0.6 0.915707120708
6.6 0.6 0.915908343749
6.8 0.6 0.916086518745
7.0 0.6 0.916244261184
7.2 0.6 0.916383895189
7.4 0.6 0.916507484763
7.6 0.6 0.916616861948
7.8 0.6 0.91671365216
8.0 0.6 0.916799296924
8.2 0.6 0.916875074225
8.4 0.6 0.916942116725
8.6 0.6 0.917001428008
8.8 0.6 0.917053897087
9.0 0.6 0.917100311318
9.2 0.6 0.917141367896
9.4 0.6 0.917177684081
9.6 0.6 0.917209806287
9.8 0.6 0.917238218152
10.0 0.6 0.917263347704
10.2 0.6 0.917285573717
10.4 0.6 0.917305231355
10.6 0.6 0.917322617166
10.8 0.6 0.917337993517
11.0 0.6 0.91735159252
11.2 0.6 0.917363619511
11.4 0.6 0.91737425613
11.6 0.6 0.917383663048
11.8 0.6 0.917391982386
12.0 0.6 0.917399339853
12.2 0.6 0.917405846634
12.4 0.6 0.917411601071
12.6 0.6 0.917416690141
12.8 0.6 0.91742119077
13.0 0.6 0.917425170994
13.2 0.6 0.917428690984
13.4 0.6 0.917431803956
13.6 0.6 0.917434556973
13.8 0.6 0.917436991657
14.0 0.6 0.917439144818
14.2 0.6 0.917441049011
14.4 0.6 0.917442733024
14.6 0.6 0.917444222319
14.8 0.6 0.917445539411
15.0 0.6 0.917446704215
15.2 0.6 0.917447734339
15.4 0.6 0.917448645357
15.6 0.6 0.917449451043
15.8 0.6 0.917450163575
16.0 0.6 0.917450793727
16.2 0.6 0.917451351022
16.4 0.6 0.917451843887
16.6 0.6 0.91745227977
16.8 0.6 0.91745266526
17.0 0.6 0.917453006185
17.2 0.6 0.917453307696
17.4 0.6 0.917453574351
17.6 0.6 0.91745381018
17.8 0.6 0.917454018747
18.0 0.6 0.917454203205
18.2 0.6 0.917454366339
18.4 0.6 0.917454510616
18.6 0.6 0.917454638216
18.8 0.6 0.917454751066
19.0 0.6 0.917454850873
19.2 0.6 0.917454939143
19.4 0.6 0.91745501721
19.6 0.6 0.917455086255
19.8 0.6 0.917455147319
20.0 0.6 0.917455201325
0 0.8 0.848780775745
0.2 0.8 0.854444383407
0.4 0.8 0.859839019978
0.6 0.8 0.864941774486
0.8 0.8 0.869736855319
1.0 0.8 0.874215258187
1.2 0.8 0.878374177834
1.4 0.8 0.882216242045
1.6 0.8 0.885748645684
1.8 0.8 0.888982253959
2.0 0.8 0.89193073093
2.2 0.8 0.894609734107
2.4 0.8 0.897036201234
2.6 0.8 0.89922774243
2.8 0.8 0.901202140623
3.0 0.8 0.902976955798
3.2 0.8 0.904569223757
3.4 0.8 0.905995237534
3.6 0.8 0.907270398587
3.8 0.8 0.908409125153
4.0 0.8 0.909424806086
4.2 0.8 0.910329789815
4.4 0.8 0.911135399624
4.6 0.8 0.911851967885
4.8 0.8 0.912488883327
5.0 0.8 0.913054646638
5.2 0.8 0.913556930745
5.4 0.8 0.914002643039
5.6 0.8 0.914397987505
5.8 0.8 0.9147485253
6.0 0.8 0.915059232795
6.2 0.8 0.915334556417
6.4 0.8 0.91557846393
6.6 0.8 0.91579449196
6.8 0.8 0.915985789733
7.0 0.8 0.916155159098
7.2 0.8 0.916305090968
7.4 0.8 0.91643779837
7.6 0.8 0.916555246312
7.8 0.8 0.916659178698
8.0 0.8 0.916751142524
8.2 0.8 0.916832509574
8.4 0.8 0.916904495853
8.6 0.8 0.916968178953
8.8 0.8 0.917024513558
9.0 0.8 0.917074345266
9.2 0.8 0.917118422902
9.4 0.8 0.917157409474
9.6 0.8 0.917191891917
9.8 0.8 0.917222389748
10.0 0.8 0.917249362755
10.2 0.8 0.917273217822
10.4 0.8 0.917294314981
10.6 0.8 0.917312972778
10.8 0.8 0.91732947304
11.0 0.8 0.917344065085
11.2 0.8 0.917356969462
11.4 0.8 0.917368381262
11.6 0.8 0.917378473049
11.8 0.8 0.917387397454
12.0 0.8 0.917395289475
12.2 0.8 0.917402268508
12.4 0.8 0.917408440151
12.6 0.8 0.917413897794
12.8 0.8 0.917418724029
13.0 0.8 0.917422991898
13.2 0.8 0.917426765996
13.4 0.8 0.917430103448
13.6 0.8 0.91743305477
13.8 0.8 0.917435664636
14.0 0.8 0.917437972551
14.2 0.8 0.917440013451
14.4 0.8 0.917441818231
14.6 0.8 0.917443414208
14.8 0.8 0.917444825542
15.0 0.8 0.917446073597
15.2 0.8 0.917447177263
15.4 0.8 0.917448153247
15.6 0.8 0.917449016322
15.8 0.8 0.917449779552
16.0 0.8 0.917450454487
16.2 0.8 0.917451051344
16.4 0.8 0.917451579156
16.6 0.8 0.917452045911
16.8 0.8 0.917452458673
17.0 0.8 0.917452823689
17.2 0.8 0.917453146482
17.4 0.8 0.917453431937
17.6 0.8 0.917453684374
17.8 0.8 0.917453907611
18.0 0.8 0.917454105028
18.2 0.8 0.917454279611
18.4 0.8 0.917454434001
18.6 0.8 0.917454570535
18.8 0.8 0.917454691278
19.0 0.8 0.917454798056
19.2 0.8 0.917454892485
19.4 0.8 0.917454975993
19.6 0.8 0.917455049843
19.8 0.8 0.917455115153
20.0 0.8 0.91745517291
0 1.0 0.845613279826
0.2 1.0 0.851381983342
0.4 1.0 0.85690055218
0.6 1.0 0.862142592454
0.8 1.0 0.867088660244
1.0 1.0 0.871726116203
1.2 1.0 0.876048697755
1.4 1.0 0.880055878286
1.6 1.0 0.883752087253
1.8 1.0 0.887145861408
2.0 1.0 0.890248987576
2.2 1.0 0.893075684407
2.4 1.0 0.895641856527
2.6 1.0 0.897964441352
2.8 1.0 0.90006085768
3.0 1.0 0.90194855647
3.2 1.0 0.903644668133
3.4 1.0 0.905165736764
3.6 1.0 0.90652752982
3.8 1.0 0.907744911113
4.0 1.0 0.908831765431
4.2 1.0 0.909800964017
4.4 1.0 0.910664361502
4.6 1.0 0.911432816225
4.8 1.0 0.912116227321
5.0 1.0 0.912723583176
5.2 1.0 0.913263017027
5.4 1.0 0.913741866405
5.6 1.0 0.914166733956
5.8 1.0 0.914543547818
6.0 1.0 0.914877620251
6.2 1.0 0.915173703633
6.4 1.0 0.915436043271
6.6 1.0 0.915668426679
6.8 1.0 0.9158742292
7.0 1.0 0.91605645595
7.2 1.0 0.916217780155
7.4 1.0 0.916360578052
7.6 1.0 0.916486960511
7.8 1.0 0.916598801603
8.0 1.0 0.916697764338
8.2 1.0 0.916785323789
8.4 1.0 0.916862787829
8.6 1.0 0.916931315691
8.8 1.0 0.916991934559
9.0 1.0 0.917045554372
9.2 1.0 0.917092981021
9.4 1.0 0.917134928107
9.6 1.0 0.917172027393
9.8 1.0 0.917204838107
10.0 1.0 0.9172338552
10.2 1.0 0.917259516682
10.4 1.0 0.917282210133
10.6 1.0 0.917302278475
10.8 1.0 0.917320025094
11.0 1.0 0.917335718379
11.2 1.0 0.917349595744
11.4 1.0 0.917361867193
11.6 1.0 0.917372718472
11.8 1.0 0.917382313868
12.0 1.0 0.917390798678
12.2 1.0 0.917398301406
12.4 1.0 0.917404935695
12.6 1.0 0.917410802047
12.8 1.0 0.917415989337
13.0 1.0 0.917420576162
13.2 1.0 0.917424632022
13.4 1.0 0.917428218377
13.6 1.0 0.917431389575
13.8 1.0 0.917434193673
14.0 1.0 0.917436673168
14.2 1.0 0.917438865635
14.4 1.0 0.917440804302
14.6 1.0 0.917442518551
14.8 1.0 0.917444034361
15.0 1.0 0.917445374705
15.2 1.0 0.917446559896
15.4 1.0 0.917447607895
15.6 1.0 0.917448534584
15.8 1.0 0.917449354007
16.0 1.0 0.917450078581
16.2 1.0 0.917450719286
16.4 1.0 0.917451285832
16.6 1.0 0.917451786802
16.8 1.0 0.917452229788
17.0 1.0 0.917452621502
17.2 1.0 0.917452967879
17.4 1.0 0.917453274167
17.6 1.0 0.917453545006
17.8 1.0 0.9174537845
18.0 1.0 0.917453996277
18.2 1.0 0.917454183545
18.4 1.0 0.91745434914
18.6 1.0 0.917454495572
18.8 1.0 0.917454625058
19.0 1.0 0.91745473956
19.2 1.0 0.917454840811
19.4 1.0 0.917454930346
19.6 1.0 0.917455009521
19.8 1.0 0.917455079534
20.0 1.0 0.917455141445
0 1.2 0.842412522774
0.2 1.2 0.84826706251
0.4 1.2 0.853892320109
0.6 1.2 0.859258827133
0.8 1.2 0.864343746421
1.0 1.2 0.86913091234
1.2 1.2 0.873610575448
1.4 1.2 0.877778908531
1.6 1.2 0.881637340197
1.8 1.2 0.88519178327
2.0 1.2 0.888451819657
2.2 1.2 0.891429893356
2.4 1.2 0.894140551111
2.6 1.2 0.896599757682
2.8 1.2 0.898824301318
3.0 1.2 0.900831295489
3.2 1.2 0.902637775666
3.4 1.2 0.904260384906
3.6 1.2 0.905715138883
3.8 1.2 0.907017259505
4.0 1.2 0.908181065911
4.2 1.2 0.909219912096
4.4 1.2 0.910146161377
4.6 1.2 0.910971189115
4.8 1.2 0.911705406397
5.0 1.2 0.912358298642
5.2 1.2 0.912938474271
5.4 1.2 0.913453719561
5.6 1.2 0.913911056735
5.8 1.2 0.914316803017
6.0 1.2 0.914676629018
6.2 1.2 0.914995615273
6.4 1.2 0.915278306131
6.6 1.2 0.915528760496
6.8 1.2 0.915750599134
7.0 1.2 0.915947048427
7.2 1.2 0.916120980569
7.4 1.2 0.916274950309
7.6 1.2 0.91641122836
7.8 1.2 0.91653183168
8.0 1.2 0.916638550817
8.2 1.2 0.916732974534
8.4 1.2 0.91681651194
8.6 1.2 0.916890412322
8.8 1.2 0.916955782902
9.0 1.2 0.917013604703
9.2 1.2 0.917064746709
9.4 1.2 0.917109978479
9.6 1.2 0.917149981393
9.8 1.2 0.917185358646
10.0 1.2 0.917216644136
10.2 1.2 0.917244310362
10.4 1.2 0.917268775434
10.6 1.2 0.917290409296
10.8 1.2 0.917309539243
11.0 1.2 0.917326454814
11.2 1.2 0.917341412131
11.4 1.2 0.917354637738
11.6 1.2 0.917366332011
11.8 1.2 0.917376672168
12.0 1.2 0.917385814939
12.2 1.2 0.917393898931
12.4 1.2 0.91740104672
12.6 1.2 0.917407366699
12.8 1.2 0.917412954722
13.0 1.2 0.917417895547
13.2 1.2 0.917422264122
13.4 1.2 0.917426126718
13.6 1.2 0.917429541937
13.8 1.2 0.917432561592
14.0 1.2 0.917435231498
14.2 1.2 0.917437592164
14.4 1.2 0.917439679408
14.6 1.2 0.9174415249
14.8 1.2 0.917443156642
15.0 1.2 0.917444599392
15.2 1.2 0.917445875041
15.4 1.2 0.917447002945
15.6 1.2 0.917448000216
15.8 1.2 0.917448881986
16.0 1.2 0.917449661633
16.2 1.2 0.917450350985
16.4 1.2 0.917450960501
16.6 1.2 0.917451499429
16.8 1.2 0.917451975944
17.0 1.2 0.917452397274
17.2 1.2 0.917452769812
17.4 1.2 0.917453099209
17.6 1.2 0.917453390461
17.8 1.2 0.917453647985
18.0 1.2 0.917453875689
18.2 1.2 0.917454077026
18.4 1.2 0.917454255049
18.6 1.2 0.917454412458
18.8 1.2 0.917454551641
19.0 1.2 0.917454674708
19.2 1.2 0.917454783525
19.4 1.2 0.917454879743
19.6 1.2 0.917454964821
19.8 1.2 0.917455040049
20.0 1.2 0.917455106567
0 1.4 0.839197231806
0.2 1.4 0.845117346578
0.4 1.4 0.850830527529
0.6 1.4 0.8563047465
0.8 1.4 0.861514157571
1.0 1.4 0.866439309012
1.2 1.4 0.871067060427
1.4 1.4 0.875390247735
1.6 1.4 0.879407151342
1.8 1.4 0.883120828041
2.0 1.4 0.886538365908
2.2 1.4 0.889670115099
2.4 1.4 0.892528937975
2.6 1.4 0.895129511087
2.8 1.4 0.897487700694
3.0 1.4 0.899620023806
3.2 1.4 0.901543198705
3.4 1.4 0.903273782842
3.6 1.4 0.904827891825
3.8 1.4 0.906220990687
4.0 1.4 0.907467747398
4.2 1.4 0.908581938402
4.4 1.4 0.909576396389
4.6 1.4 0.910462991433
4.8 1.4 0.911252637687
5.0 1.4 0.911955319016
5.2 1.4 0.912580128086
5.4 1.4 0.913135314447
5.6 1.4 0.91362833811
5.8 1.4 0.914065925885
6.0 1.4 0.914454128437
6.2 1.4 0.914798376523
6.4 1.4 0.915103535368
6.6 1.4 0.915373956421
6.8 1.4 0.915613526052
7.0 1.4 0.915825710923
7.2 1.4 0.916013599939
7.4 1.4 0.916179942773
7.6 1.4 0.916327185074
7.8 1.4 0.916457500479
8.0 1.4 0.916572819624
8.2 1.4 0.916674856338
8.4 1.4 0.916765131233
8.6 1.4 0.916844992899
8.8 1.4 0.916915636906
9.0 1.4 0.916978122808
9.2 1.4 0.917033389338
9.4 1.4 0.917082267971
9.6 1.4 0.917125495005
9.8 1.4 0.917163722331
10.0 1.4 0.917197527002
10.2 1.4 0.917227419746
10.4 1.4 0.917253852528
10.6 1.4 0.91727722526
10.8 1.4 0.917297891763
11.0 1.4 0.917316165047
11.2 1.4 0.917332321996
11.4 1.4 0.917346607519
11.6 1.4 0.917359238231
11.8 1.4 0.91737040571
12.0 1.4 0.917380279381
12.2 1.4 0.917389009074
12.4 1.4 0.917396727284
12.6 1.4 0.917403551174
12.8 1.4 0.917409584343
13.0 1.4 0.917414918398
13.2 1.4 0.917419634337
13.4 1.4 0.917423803779
13.6 1.4 0.917427490047
13.8 1.4 0.917430749131
14.0 1.4 0.917433630532
14.2 1.4 0.917436178017
14.4 1.4 0.917438430282
14.6 1.4 0.917440421541
14.8 1.4 0.91744218204
15.0 1.4 0.917443738523
15.2 1.4 0.917445114633
15.4 1.4 0.917446331275
15.6 1.4 0.917447406929
15.8 1.4 0.917448357934
16.0 1.4 0.917449198737
16.2 1.4 0.917449942109
16.4 1.4 0.91745059934
16.6 1.4 0.917451180415
16.8 1.4 0.917451694158
17.0 1.4 0.917452148372
17.2 1.4 0.917452549956
17.4 1.4 0.91745290501
17.6 1.4 0.917453218924
17.8 1.4 0.917453496466
18.0 1.4 0.917453741851
18.2 1.4 0.917453958806
18.4 1.4 0.917454150625
18.6 1.4 0.917454320219
18.8 1.4 0.917454470166
19.0 1.4 0.91745460274
19.2 1.4 0.917454719956
19.4 1.4 0.917454823592
19.6 1.4 0.917454915222
19.8 1.4 0.917454996237
20.0 1.4 0.917455067868
0 1.6 0.835986280498
0.2 1.6 0.84195125705
0.4 1.6 0.847732564415
0.6 1.6 0.85329620614
0.8 1.6 0.858613817768
1.0 1.6 0.863663024906
1.2 1.6 0.868427520362
1.4 1.6 0.872896888746
1.6 1.6 0.87706622121
1.8 1.6 0.88093557128
2.0 1.6 0.884509305056
2.2 1.6 0.887795396556
2.4 1.6 0.890804712702
2.6 1.6 0.89355032401
2.8 1.6 0.896046867659
3.0 1.6 0.898309980503
3.2 1.6 0.900355811397
3.4 1.6 0.902200615532
3.6 1.6 0.903860428359
3.8 1.6 0.905350813183
4.0 1.6 0.906686674365
4.2 1.6 0.907882127044
4.4 1.6 0.908950414142
4.6 1.6 0.909903861815
4.8 1.6 0.910753865303
5.0 1.6 0.911510898098
5.2 1.6 0.912184538407
5.4 1.6 0.912783507877
5.6 1.6 0.913315718519
5.8 1.6 0.913788324591
6.0 1.6 0.914207776935
6.2 1.6 0.91457987786
6.4 1.6 0.914909835172
6.6 1.6 0.915202314353
6.8 1.6 0.915461488211
7.0 1.6 0.915691083576
7.2 1.6 0.915894424804
7.4 1.6 0.916074473989
7.6 1.6 0.916233867908
7.8 1.6 0.916374951768
8.0 1.6 0.916499809906
8.2 1.6 0.916610293606
8.4 1.6 0.916708046216
8.6 1.6 0.91679452577
8.8 1.6 0.916871025323
9.0 1.6 0.916938691164
9.2 1.6 0.916998539138
9.4 1.6 0.917051469211
9.6 1.6 0.917098278488
9.8 1.6 0.917139672796
10.0 1.6 0.917176277017
10.2 1.6 0.917208644266
10.4 1.6 0.91723726406
10.6 1.6 0.917262569566
10.8 1.6 0.917284944047
11.0 1.6 0.917304726568
11.2 1.6 0.917322217071
11.4 1.6 0.91733768086
11.6 1.6 0.917351352593
11.8 1.6 0.917363439801
12.0 1.6 0.917374126016
12.2 1.6 0.91738357354
12.4 1.6 0.917391925893
12.6 1.6 0.917399309982
12.8 1.6 0.91740583802
13.0 1.6 0.917411609225
13.2 1.6 0.917416711322
13.4 1.6 0.917421221874
13.6 1.6 0.917425209456
13.8 1.6 0.917428734697
14.0 1.6 0.9174318512
14.2 1.6 0.917434606352
14.4 1.6 0.917437042052
14.6 1.6 0.917439195338
14.8 1.6 0.917441098955
15.0 1.6 0.917442781854
15.2 1.6 0.917444269625
15.4 1.6 0.917445584896
15.6 1.6 0.917446747667
15.8 1.6 0.917447775622
16.0 1.6 0.917448684393
16.2 1.6 0.9174494878
16.4 1.6 0.917450198059
16.6 1.6 0.917450825972
16.8 1.6 0.917451381086
17.0 1.6 0.917451871842
17.2 1.6 0.917452305703
17.4 1.6 0.917452689266
17.6 1.6 0.917453028362
17.8 1.6 0.917453328146
18.0 1.6 0.917453593178
18.2 1.6 0.917453827486
18.4 1.6 0.917454034632
18.6 1.6 0.917454217765
18.8 1.6 0.917454379669
19.0 1.6 0.917454522806
19.2 1.6 0.917454649351
19.4 1.6 0.917454761228
19.6 1.6 0.917454860137
19.8 1.6 0.917454947582
20.0 1.6 0.91745502489
0 1.8 0.832798172469
0.2 1.8 0.838787408158
0.4 1.8 0.844616551332
0.6 1.8 0.850250269364
0.8 1.8 0.855658246669
1.0 1.8 0.860815654413
1.2 1.8 0.865703363799
1.4 1.8 0.870307918896
1.6 1.8 0.874621298988
1.8 1.8 0.878640510073
2.0 1.8 0.882367050067
2.2 1.8 0.885806292987
2.4 1.8 0.888966834488
2.6 1.8 0.891859835636
2.8 1.8 0.894498394701
3.0 1.8 0.896896969
3.2 1.8 0.899070861271
3.4 1.8 0.901035778277
3.6 1.8 0.902807463698
3.8 1.8 0.904401403051
4.0 1.8 0.905832595338
4.2 1.8 0.907115384241
4.4 1.8 0.908263340777
4.6 1.8 0.909289189112
4.8 1.8 0.910204767582
5.0 1.8 0.911021017646
5.2 1.8 0.911747994315
5.4 1.8 0.912394892538
5.6 1.8 0.912970084949
5.8 1.8 0.91348116719
6.0 1.8 0.913935007825
6.2 1.8 0.914337800504
6.4 1.8 0.914695116604
6.6 1.8 0.915011957014
6.8 1.8 0.915292802152
7.0 1.8 0.915541659555
7.2 1.8 0.915762108636
7.4 1.8 0.915957342402
